Customer Behavior,Market Trends,Seasonal Fluctuations,Product Availability,Customer Demographics,Website Traffic,Engagement Rate,Discount Rate,Advertising Spend,Social Media Engagement,Returning Customers Rate,New Customers Count,Product Categories,Average Order Value,Shipping Speed,Customer Satisfaction Score,Economic Indicator,Sales Forecast
39.98070547139873,0.8,Low,82,18-25,179,0.09799830443549849,0.025665350893765038,730.3352269874746,566,0.6610633011781966,40,Sports,82.58714151280611,2.3840921068534744,4,0.9,115
60.340305306111006,1.2,Medium,83,26-35,208,0.047045369904242726,0.3744200622052328,697.6309512151706,978,0.24770123299140667,39,Fashion,35.97707652794925,3.021013311657408,5,1.0,128
58.776325764519314,1.0,Low,13,60+,208,0.09527748214711718,0.07717657524660754,1093.3725822971016,701,0.49546393652049725,81,Sports,134.73186830054135,2.5150712791851344,3,1.1,352
32.686374354038236,1.2,High,55,60+,227,0.04128197138586497,0.1994575907034093,1115.0163253281594,641,0.11365334563737134,54,Beauty,73.04939041389466,1.7450760152714546,3,0.9,137
56.25705778394859,1.2,Low,96,18-25,178,0.0737397699737829,0.2632681276600797,706.5436356202497,543,0.30640431489681896,51,Sports,21.657586094674535,2.6086875061421,2,1.1,465
47.97788665061407,0.8,Medium,91,26-35,190,0.08683847222133773,0.09695780081370636,1041.475849855213,324,0.4402227357297269,64,Fashion,44.886781624767714,3.7495325567759967,5,0.9,114
40.41619502639739,1.0,High,99,60+,197,0.014523725776560416,0.2396051136701981,719.8177428738793,490,0.2208240440682712,42,Beauty,85.02849842933931,4.276885626185971,2,1.0,374
55.95886097940288,0.8,High,67,36-45,188,0.016505596904680054,0.21485813350524707,1113.8980182782827,406,0.3048612664265526,15,Sports,28.015488621747892,3.0662669444924084,3,1.0,330
45.51332016690457,0.8,Low,49,36-45,193,0.07150294780743605,0.16732657044827481,1578.8330015970978,242,0.7420901808298702,69,Home,142.99464851667574,1.2703189945442666,1,1.0,149
35.82435423258525,1.0,Medium,18,18-25,183,0.07698974906921467,0.2144742697607786,894.9748797354537,741,0.5944145257199629,54,Electronics,75.93803276645704,2.447301427706635,3,0.9,358
47.283785786267636,1.0,Medium,78,60+,203,0.045669818590781605,0.4856521530099672,866.9279993254089,507,0.619692343356181,94,Fashion,152.0412000454093,1.5776429487356676,4,0.9,121
23.582672152773696,1.0,High,95,46-60,192,0.057827670633166635,0.1372446789449724,879.5062277462789,535,0.3462340195397421,12,Electronics,78.40440660007327,2.9253263515783257,4,1.0,250
51.566983488823546,1.0,Low,68,36-45,212,0.0880615958158142,0.20095375049344433,572.6642069551724,892,0.6374838291892095,37,Home,49.74486303876809,1.7273401302518654,1,1.1,133
31.744000271040214,1.0,Low,18,60+,201,0.09035824433003857,0.34616206195648663,1162.2546145989347,806,0.42460411085086824,73,Home,46.84170208122957,3.718087244116677,1,1.1,139
42.893846776411586,1.2,High,14,26-35,180,0.07503643459843233,0.31801822565000437,1376.610772527723,993,0.553264219462219,72,Electronics,152.5719404301894,1.2860882022490787,1,0.9,57
47.240473300256845,1.0,Medium,64,26-35,201,0.09460137823629582,0.3182318266627412,502.052406738717,241,0.7631013885598903,47,Beauty,55.93097301347293,2.069211113949491,5,1.1,255
51.771858073254585,0.8,Medium,53,26-35,191,0.07429414248866005,0.3029106306695452,402.15665451620566,942,0.14929937252234451,12,Home,80.54710555204792,2.6138876397163147,1,1.0,480
48.53647588992824,1.2,Medium,16,36-45,238,0.07606051276548283,0.3871040266499485,1232.745986533651,640,0.247202389406792,25,Electronics,62.34673225456934,3.5414380857896908,4,1.0,362
40.835520823117776,1.0,Medium,65,18-25,211,0.01196104923541764,0.1203098740621602,583.7786535140879,746,0.6757449651231398,71,Sports,191.2247919882294,2.421910470167182,3,1.0,487
25.29936265224964,1.0,Low,39,60+,195,0.06311117553832545,0.4323652796114788,1054.4403374073884,370,0.608162795977939,37,Fashion,172.00780182213487,2.7039531601033833,5,0.9,294
38.99585978870566,1.0,High,70,46-60,196,0.027692704533102006,0.44243972623750316,941.6602823928372,729,0.3845360931821432,88,Home,152.59151084022233,3.5787918037314346,3,0.9,117
49.837487489665975,1.0,Low,96,46-60,194,0.09454807118990302,0.29737160117721995,1306.5291135385933,425,0.40891392990340336,14,Fashion,90.78412311754133,2.4912375437632632,5,1.0,179
37.881856342337834,1.2,Medium,69,18-25,195,0.02692785180743635,0.16636646382935333,534.6138608715296,893,0.4899538749461734,19,Sports,178.58266710674093,4.571286204255148,3,1.0,51
51.607142040411134,0.8,Low,61,60+,208,0.029742261353542417,0.4822427213676318,902.6054603418056,890,0.633038070389162,70,Home,115.74443256005745,2.53937855817446,3,1.1,405
34.69030137963013,1.2,High,94,46-60,205,0.06260425002631169,0.13553015870091123,958.4961873233965,593,0.31010098385476104,14,Electronics,198.9535708475651,2.982183367205983,5,0.9,428
49.624407797858254,0.8,Low,27,26-35,177,0.06854058965723857,0.04780933312736868,1081.08267076286,321,0.12083161432277258,91,Beauty,184.27406836660955,1.5296113017119315,5,0.9,429
39.04761503096175,1.2,Low,32,18-25,176,0.08279208531262025,0.01566057552013833,1015.6113575069328,347,0.19039084500289905,7,Electronics,36.92911487842399,3.839180017203731,1,1.0,320
44.627461621097325,1.0,High,57,60+,203,0.03704680016797946,0.24413398903263173,990.6404425533797,534,0.32525045089604326,27,Home,155.35737914803786,3.3112402270496935,5,1.0,364
49.877067309219385,1.2,High,88,26-35,200,0.09101262723859876,0.17634334213069613,1302.05940132222,558,0.39853795479484133,63,Fashion,143.30013494403823,1.7659278179721085,3,0.9,164
50.069008134539736,1.2,High,55,46-60,223,0.06670093825241499,0.4243980106466683,903.1373137731232,686,0.5195833662505207,68,Electronics,113.13577391300956,3.0015389061751323,1,0.9,182
37.81646470270966,1.2,Low,78,36-45,200,0.053130258396356975,0.03165538243959071,1038.7972185956346,797,0.4004101676381099,77,Beauty,193.44137371687395,3.3778742328585754,4,1.0,407
41.1724054374169,1.0,Medium,71,36-45,202,0.05530986375650924,0.10333185131959405,1255.5199885894465,490,0.2545027716489041,58,Sports,84.11805163823989,4.941077512486267,2,1.0,299
48.07579502981285,0.8,Low,46,46-60,211,0.09060596077135022,0.1314402840952862,821.5524974159466,967,0.28533129320585643,49,Sports,167.64153466606177,2.079754876253551,4,1.0,166
77.11998437463683,0.8,Low,26,18-25,182,0.044010058802779056,0.18213980972046784,609.7378275962549,805,0.5036971132673185,94,Fashion,24.399620085080105,1.2586229563291844,5,1.1,393
55.365221666435495,1.0,High,90,46-60,205,0.06657801220178917,0.05308693023248473,1283.157592738022,429,0.7122609089174654,16,Electronics,54.29694789313009,2.472177271958458,4,0.9,328
40.41879213464431,1.0,Low,20,60+,212,0.09846243178316579,0.13963606517017813,658.9234785222866,270,0.3104168698227585,79,Home,43.79540636483743,1.7139908095156366,5,1.1,219
40.81022702812048,1.2,Medium,45,26-35,194,0.03294908515286088,0.4310041566886314,926.3780541841721,779,0.27363593279583376,41,Home,171.76280534261133,2.1612546512017627,2,1.1,491
36.214885958138865,1.0,Medium,74,36-45,187,0.029691366117486233,0.3977579295605864,903.7941539481951,338,0.6829228998052326,9,Beauty,77.57319409597798,2.661183748205784,4,1.1,362
43.767134157435066,1.2,Medium,93,18-25,187,0.07964492086625567,0.011279891866293301,787.8395137916916,340,0.5613197380044405,81,Fashion,143.1739581132503,1.6536205749322275,5,1.0,90
59.44862091778812,1.0,High,35,46-60,213,0.026838548111924626,0.36135096516217624,1285.9510154624063,951,0.18728561617296413,86,Beauty,134.98140158099173,2.9229664256905674,3,1.1,157
65.4945405272405,1.0,Low,83,46-60,204,0.030480820661801244,0.11878317619400702,153.46316308729774,199,0.5217778292397386,83,Fashion,42.24021207377975,3.8444593603074217,3,1.0,91
50.30495391429143,0.8,High,42,18-25,208,0.08995808044094192,0.3303943444068004,714.77275862021,290,0.46447009860559063,88,Electronics,197.89814181843357,3.1766557942640996,4,1.1,321
59.56308975329952,1.0,Medium,66,60+,188,0.05200495999730403,0.1539390788359602,1356.1962479263314,205,0.13695255625804376,32,Home,71.13016339725493,4.407893109724072,4,1.1,160
44.45851457385054,1.2,Low,24,46-60,193,0.08738148849995145,0.47996337906648,1228.6665247153003,104,0.1384749104008186,65,Home,75.62932806736782,4.855514489157687,4,0.9,476
35.78267049948735,0.8,Medium,50,60+,182,0.06395116816269883,0.12909762997531554,979.9585816240167,832,0.6919729170636777,41,Sports,61.615617197958684,3.2047804982254786,5,1.1,439
65.73421479722163,1.2,Low,79,18-25,217,0.09777282724269795,0.4160783638127379,837.955373294656,744,0.7469884731024448,2,Beauty,192.08427754150975,2.5400736696917594,4,0.9,132
27.206485259157155,1.2,Medium,16,60+,205,0.07167842443511264,0.13369151048265077,868.4440059406738,409,0.1160354653195585,3,Home,143.0655604195416,2.605929585573065,1,1.0,171
48.51020697144624,1.0,Medium,91,26-35,193,0.07179275546450728,0.29641165475178455,734.9959380259419,270,0.22662551102885936,22,Beauty,158.02974826797603,3.0062596462800166,2,1.1,105
36.447884200989805,1.2,Low,55,46-60,194,0.05294731280957971,0.3970280058021129,759.0888904028118,309,0.498058723166766,43,Beauty,53.74784527134312,4.302703909699294,1,1.0,286
35.018224456150705,1.0,Medium,30,60+,209,0.03732975900290356,0.12816760301923363,1461.6415027208302,372,0.5261619672419489,20,Home,57.139486952971986,0.396355386323874,3,1.0,294
55.94528034482475,1.0,Medium,82,46-60,212,0.09849571760134444,0.12716607142419323,895.2051508633951,973,0.5711209662063355,52,Electronics,67.28163897703702,3.7202675105464116,2,1.0,346
48.12667317680741,1.2,Medium,87,46-60,176,0.011996154281320276,0.027182973772621633,686.0458540471949,702,0.19599635875407914,70,Fashion,97.36935350956101,0.007386019051397241,1,1.0,258
34.492929709445356,1.0,Medium,67,60+,218,0.019339086259067863,0.1450551094667915,717.5835515208105,717,0.33239100565144214,83,Electronics,157.57139796783537,3.7397659963036416,5,1.0,238
55.138352404177105,1.0,Medium,88,26-35,191,0.07120222425348882,0.0965374114784886,1042.2474545856694,873,0.741412226447682,96,Home,107.04264789384918,3.0260453860596654,1,1.1,260
40.94556879771291,1.2,Low,73,36-45,193,0.07442859350098872,0.22709846408832385,827.2280799426395,516,0.5673944333939576,74,Beauty,183.04012942511181,3.100930094800067,3,1.0,431
48.773849133431746,1.2,Medium,76,18-25,217,0.07875183749655204,0.37538534258832024,639.9094797345709,272,0.46996208199624867,98,Sports,95.71764456427165,2.51629116721028,1,1.0,58
56.50287084559493,1.2,High,51,26-35,211,0.0456130841079403,0.07265930197089604,1328.8012452961675,278,0.17413549149351087,27,Fashion,102.75698756527596,2.6360637008066305,2,1.0,491
71.5875733229754,0.8,High,13,26-35,204,0.0260072113409505,0.03590239160446146,694.2629446178897,869,0.20279644664010166,73,Electronics,166.88298847738804,1.8088696253112937,4,1.1,233
59.017897078158455,1.0,Medium,57,36-45,211,0.09640239358373459,0.05675454434138949,628.8740723927624,626,0.7980398784523884,3,Electronics,146.0715167175845,3.0776053042256466,5,1.0,186
62.31416075693372,1.2,Medium,65,26-35,187,0.02880518515502132,0.04382755318590453,1272.2718448761761,851,0.14321519803581978,82,Home,92.01045486478996,3.134999681562449,2,1.1,200
55.32018457838217,0.8,High,95,26-35,217,0.06652644422397234,0.2402113220223469,1162.2316036417892,256,0.3720555102281782,37,Electronics,154.15884271542217,2.0844184335300873,2,0.9,362
45.06879251792972,1.0,High,34,18-25,217,0.05985549139419049,0.46401660341060735,1364.624374863452,594,0.3124580308043177,58,Home,83.90623324095506,3.602721013768761,1,0.9,83
41.67768696259078,1.2,Medium,81,26-35,188,0.05481082031863138,0.433187210656161,743.342615439899,158,0.6827134413045366,17,Fashion,197.10380969473343,3.442333730186404,2,1.0,462
44.94139586806914,1.0,High,84,36-45,198,0.012035469625128678,0.22739334496591784,882.5739276043048,281,0.3210394895382267,95,Electronics,192.68661327557783,2.3075560601383547,2,0.9,207
42.71180887069046,0.8,Medium,53,18-25,186,0.07171509577800382,0.1100942993749961,814.2681976194613,395,0.7153825593503651,38,Fashion,192.52617440032745,3.033023091598463,4,1.1,496
37.862364942938726,1.0,Low,91,60+,205,0.03831146423741148,0.19415042450000336,1154.1084764828042,978,0.7540035485845432,90,Beauty,160.7034743667393,3.377442248453032,2,1.0,459
38.56783031759706,1.2,Medium,32,26-35,169,0.05705497759265403,0.4043112865916826,1476.4313118231844,850,0.6601722689806016,97,Electronics,96.15493778199567,2.4888362597862264,3,1.1,314
31.12754404550123,0.8,Medium,51,26-35,199,0.016406823477429645,0.4730861486881794,875.494786100389,422,0.6685581878147498,71,Fashion,44.14904867359766,1.8534955976746965,2,1.0,115
32.406044910434375,0.8,Low,35,18-25,240,0.08845132603389609,0.1494387546230984,1227.1308044442976,815,0.7190664880155675,30,Home,180.50012379907758,1.8310725602816431,3,1.0,492
67.56460297008161,1.0,Low,33,26-35,212,0.0887866474196749,0.1870069912621748,732.5618222409486,710,0.6113744542185984,10,Beauty,97.82141860582311,4.356786545921054,1,1.1,485
55.58488427093739,1.0,Medium,25,26-35,169,0.05237375320379064,0.4185903910031488,1108.5970719956072,532,0.5903308878406827,62,Beauty,63.8105061723627,2.807723410228858,2,1.1,218
77.62877023491731,1.2,High,32,26-35,180,0.08938029832973463,0.1693391335411396,589.9393945960135,666,0.613143673706767,86,Home,59.53954504389683,0.9064290488959474,3,0.9,332
45.80690819907206,1.0,High,81,60+,221,0.09767053025684871,0.4250994895008575,987.0864988306436,340,0.130312809565361,30,Beauty,179.28872668782455,3.2067264765592,2,1.0,447
56.589056234499566,0.8,Medium,52,26-35,192,0.046808730741361694,0.42439883481977986,524.1690824002696,685,0.4995867685115962,55,Beauty,110.14214570280112,4.767788819272703,5,1.0,297
51.152024154983856,1.2,Medium,18,46-60,204,0.05384503555038731,0.03270686762786501,1155.7574294229823,979,0.3806896315137669,37,Fashion,188.17603040337133,2.3839309465592167,2,1.1,170
58.89373759857954,1.2,Low,43,26-35,209,0.08530703936021986,0.14948049544362374,1138.5086815818906,683,0.1835999287347604,98,Fashion,170.63372656271108,3.089065015533175,1,1.1,390
46.83168375839282,0.8,Medium,99,46-60,214,0.04751614725919113,0.33062246365579767,1009.8196888919956,751,0.1791321625490344,17,Beauty,33.06832626483301,3.1459963199715326,2,1.0,332
55.76925480524261,1.0,Low,22,60+,204,0.031217514657714676,0.2831204770027523,1128.6856740032033,575,0.38250732728149495,70,Fashion,112.511268527801,1.9518988084304676,1,1.0,497
48.66660082287306,0.8,Medium,11,36-45,182,0.04107222266561715,0.12363389218187842,1216.2361442564888,785,0.7472386540063208,57,Home,110.05243285733096,2.7407646184910135,5,1.0,146
46.52764489907804,1.2,Medium,15,46-60,181,0.0512587518316903,0.49408372385735894,1150.591946325615,936,0.7100400195153841,68,Fashion,81.30341402677661,2.8740284564393628,5,1.1,106
48.79924924088466,1.0,Low,64,26-35,174,0.030285601492691244,0.46606915753860695,1511.6002331024984,273,0.7067203547977192,74,Home,50.90439958077481,2.6467789648537265,3,1.0,163
52.74128816053903,1.2,Medium,21,36-45,202,0.08073869874493143,0.31325669626404545,317.31304694780147,875,0.7576554830342181,16,Sports,29.6000454986854,3.416505141597233,2,1.1,364
65.60484989065131,1.2,Medium,32,26-35,200,0.08545992835197459,0.2753464169304296,765.6531521298917,627,0.6403436575681855,96,Sports,106.92082763940297,3.5264021318402197,3,0.9,315
40.66723218562983,1.0,High,64,46-60,212,0.028504801432576672,0.25861250376121336,882.9804201883552,283,0.2832465997120162,58,Sports,147.8298405889139,3.7488725445328255,1,0.9,330
56.874486607878524,1.0,Medium,25,36-45,197,0.06823668113084608,0.1415171278771329,1121.8425877212505,189,0.18328576466246044,35,Sports,102.36205142478046,3.01721875227583,1,1.1,238
50.57210717783401,1.0,Low,58,60+,204,0.039549437419323236,0.1703592262918277,1435.8452770480792,451,0.3252743616006,54,Electronics,159.85231618729657,3.397383571693044,1,0.9,273
40.97642849022837,1.2,Medium,58,26-35,182,0.07813050192006418,0.08681840179183575,772.5869929421231,799,0.11448723492669667,80,Beauty,182.43202648181793,2.6137247903879306,4,0.9,243
47.03431830404618,0.8,Medium,89,18-25,184,0.04622114468858509,0.43132370665832065,1166.029763468168,579,0.5884313012759138,13,Beauty,105.87470555202391,3.6543914427394846,3,1.1,112
53.39976701908325,1.2,High,87,60+,230,0.050572864141597854,0.42020163873159666,921.504451400192,266,0.5050028879701712,92,Fashion,113.91322192136315,3.2796960953644443,5,1.0,202
25.842493485936554,1.0,Low,50,36-45,225,0.01680602018909202,0.4223156477426606,1165.6354711190243,759,0.4701804251436962,38,Home,113.7273489425171,1.946512475811292,2,0.9,199
36.97813397519127,1.0,Medium,19,26-35,208,0.02054953252660012,0.36149717479506305,1333.7521411811445,898,0.4825852122914577,69,Beauty,61.11530317119014,2.3080454582855454,4,1.0,334
44.481379076747274,0.8,Medium,46,26-35,196,0.07063367151565222,0.38117337934006673,1106.2604879708354,658,0.37481616799297235,79,Fashion,85.67362939262517,2.6860157814298073,3,0.9,358
54.529297283607704,0.8,Medium,98,26-35,200,0.08030213369459355,0.4615314828143528,1389.7137028610487,964,0.1743526113594393,40,Home,84.16433477640719,3.753257946385064,4,1.1,345
49.89757962050239,1.2,Low,42,18-25,204,0.030088025911460786,0.3191409398242898,704.7021140745048,594,0.5105477613251815,20,Fashion,119.18673177655074,3.752880212144702,3,1.1,427
53.674371148871074,1.2,Medium,82,36-45,204,0.02078029198540149,0.24072286635702966,843.1730526565285,841,0.6258374736261483,52,Home,30.09670272809369,3.322653850487387,4,1.1,436
51.99761451075385,1.0,Medium,59,60+,183,0.06801858286080203,0.19411314110291988,1343.1213786268167,808,0.28847248102590245,70,Electronics,41.94254205361597,0.27797144434562737,4,0.9,268
41.220410502378414,1.0,Low,41,46-60,220,0.062345882758061744,0.45910879050543624,872.9875903104206,127,0.5796527141340767,66,Beauty,151.33575399318616,3.4283253480269216,5,1.1,266
45.783616805930414,1.2,Low,10,26-35,205,0.08343210130243493,0.4507902837448836,1541.1664871138803,633,0.47264230181369293,46,Beauty,120.8030206132009,2.158344588551619,4,0.9,358
66.64820014725066,1.0,High,15,36-45,209,0.019086233575210845,0.06096544181272495,974.443105089915,779,0.15741943500132285,55,Electronics,156.19086046226388,1.8274458581576736,2,0.9,349
39.53041737219522,1.2,Low,19,26-35,184,0.07981495370055211,0.3505118108040473,1131.38317054822,141,0.3057525706708363,77,Home,59.64896468527867,2.4126195658120384,2,1.0,213
45.583008110929754,1.2,Medium,33,26-35,190,0.07784527907015693,0.4881613593361961,1026.3495353645328,182,0.44972108796557875,3,Sports,59.68283220595502,0.8330151205883003,2,1.0,207
61.305137565834045,1.2,Low,62,36-45,179,0.02567941539673453,0.2188442805186842,1074.050666550148,958,0.3134187242045354,5,Beauty,119.30671978105525,3.302948626553419,5,1.1,236
37.34864829938404,1.0,Medium,12,46-60,202,0.04511002457515233,0.3460248820044069,1084.2974021809553,326,0.41147380516780196,67,Beauty,178.31184017451636,1.911402685399743,5,0.9,102
45.35296692470385,1.0,Low,40,60+,191,0.038681709716245044,0.4959132113645729,685.7335525661642,394,0.5504233795758383,50,Sports,49.01111757290502,4.80574752250995,1,0.9,285
47.127532959856104,0.8,Low,18,18-25,181,0.010328070468341713,0.16618231009353718,1132.7688094870146,250,0.6070171183688796,34,Home,57.58776335999519,3.0834714262771294,4,1.1,233
55.87152226321677,1.2,Medium,86,36-45,198,0.09503744356257741,0.4814241083188681,578.8389850169939,417,0.11901509178659408,68,Beauty,51.05544749701588,3.7259020797232747,3,1.1,435
49.96443410760451,1.0,High,72,18-25,200,0.0721421015531747,0.0920584188776083,609.420216804928,387,0.28106692045481874,38,Beauty,38.52348667203769,2.084490895875943,4,0.9,228
47.54209717525324,0.8,High,51,36-45,180,0.03447192375817926,0.3003139384560178,768.3132095755363,317,0.41640270278026204,49,Electronics,195.42568469058796,5.932009554349837,4,0.9,497
57.96105509023417,1.0,Low,29,18-25,178,0.08622276963623947,0.1402921469429077,128.30706042275995,826,0.5147954392674665,67,Fashion,99.99789847487166,3.0956898378212587,5,0.9,285
41.98740019185366,0.8,High,89,60+,218,0.09013597432856334,0.11946284805268237,773.9222088930915,123,0.4378858124515971,35,Beauty,169.83885111757627,2.888635678710961,3,1.0,353
54.52570393148989,0.8,Medium,33,60+,197,0.09983755058626131,0.16245927944805616,1180.9841682296349,169,0.15452834647203367,98,Beauty,133.31536519924623,2.435746096530467,2,1.0,75
69.4555659473186,0.8,Medium,11,36-45,209,0.06608287928928552,0.32631612254106324,1261.8845547169901,660,0.5868792312121818,98,Electronics,149.72188729245127,3.7870547698651036,5,1.0,282
47.72324444038809,1.0,Medium,42,60+,190,0.09631573244403616,0.4170263646882883,1234.472583033075,171,0.4872272037052632,91,Sports,177.74567103134132,3.4596592474382923,5,1.0,383
72.33520310490232,1.0,Medium,39,18-25,188,0.09066894363039502,0.21408725246186344,1187.3358343971781,915,0.2395402616899868,14,Beauty,152.41456669202617,3.413568713841077,4,1.1,136
41.834151677681284,0.8,High,25,36-45,185,0.08212095983313016,0.0420038658457742,891.8049672008686,346,0.5560277763725553,80,Sports,157.6128951828132,1.9121990227775607,5,1.0,268
60.79230717703576,0.8,Low,21,46-60,221,0.042997554760143275,0.18322964773319317,1609.8847699291327,606,0.2510785442044967,26,Fashion,136.49878705015016,3.6523668007145336,2,1.0,223
38.80800733363082,1.2,Medium,56,36-45,182,0.06033642186483649,0.01183890564007184,1615.282402447742,662,0.10911430362523226,75,Electronics,73.78936864027455,4.6218416234063415,4,0.9,486
46.45538079890423,0.8,High,36,36-45,191,0.028634914572169823,0.24518371467468036,1300.764504517423,756,0.27464282466305057,1,Beauty,189.55330179322405,3.881045049051796,2,1.0,109
35.173293557084776,1.2,High,62,18-25,200,0.09166778579758653,0.2931654858073868,823.6647430848576,986,0.7353622311234919,33,Electronics,147.2761017950367,2.110598552704613,2,0.9,407
38.446444086006515,1.0,Medium,42,18-25,196,0.012304343717450858,0.37130371448753297,1175.5636665073791,544,0.7202995421577512,17,Beauty,185.62385269265476,2.414895679752191,4,1.0,365
44.69319677726347,1.0,Medium,33,36-45,214,0.010213366542616396,0.3729479712222266,824.7208713867167,369,0.6429800911526022,2,Beauty,47.8665580670378,3.9739917754696874,4,1.1,336
52.52063181909085,1.0,Low,25,46-60,193,0.06134371127704712,0.21033116262075063,857.7332783436161,812,0.7187830051522173,2,Sports,189.84174735145135,3.374525539019618,4,1.0,209
39.25052063008852,0.8,High,27,18-25,216,0.07517435999162504,0.41572234348435977,685.1089748871017,655,0.534160711974257,66,Fashion,168.97769334805864,2.9302220642458487,1,0.9,102
48.45412359204395,1.2,Medium,32,60+,196,0.0680694851641361,0.41442575395361564,999.0985733852108,648,0.1614196552700238,96,Home,43.36096817380267,5.077577572742383,1,0.9,161
60.220064586763684,1.0,High,16,46-60,185,0.05138859759205964,0.24220643671729158,918.7866272944668,696,0.4459111248524178,90,Sports,153.752876024621,3.6387750252226154,2,0.9,119
42.43913629038157,1.0,Medium,74,36-45,196,0.08579369722821736,0.03011641450777436,636.4072718822656,320,0.2839749968354853,65,Sports,150.4764535673972,2.4526928806554276,3,1.0,368
37.85886293554364,1.0,High,18,60+,207,0.04344185358303886,0.4842159348581436,853.2939727076644,553,0.4949035591389416,57,Electronics,49.1741354255435,3.5439494077566307,4,0.9,188
36.66952091617789,1.0,Medium,62,18-25,186,0.05176955322755455,0.1962628222283393,849.3877429744758,539,0.22170103428207766,29,Sports,71.43555938132565,2.1524662199243214,1,1.1,437
57.849977753735196,0.8,Medium,57,26-35,218,0.05371017160296235,0.04171606436587183,1388.4620614083096,248,0.11851108493975679,69,Electronics,76.07074663169934,3.419739755356091,5,1.0,387
45.68202502172601,1.0,Medium,85,26-35,203,0.057214537678480615,0.04133257177411631,701.140832408603,742,0.39322139098183884,2,Electronics,101.42895013040993,1.7649289708432436,5,1.0,131
47.30621713463543,1.2,High,19,18-25,199,0.021072702444920974,0.298015106287296,1045.233271589956,686,0.37408276371910365,93,Home,38.074319128521466,5.454876733468298,2,1.1,491
63.92293908506834,1.2,Low,71,36-45,216,0.08720984471663443,0.04282516395856273,765.7588321251717,935,0.2029073106158623,29,Home,31.375719450312225,1.2578521488103285,2,0.9,426
61.20648798201324,1.2,Medium,66,18-25,192,0.011605054621763986,0.4820977408280565,916.2058078162609,811,0.4888045286379723,67,Sports,163.31876244952932,2.625014721874242,1,0.9,100
54.1579829146128,1.2,Low,79,46-60,161,0.0430272302924951,0.38853862306967873,1548.5234678838326,610,0.2205299003697752,46,Home,171.75702067048957,2.561227512100154,1,1.1,408
51.969233902618214,1.2,High,82,18-25,211,0.0871510860331859,0.08241662402047467,1409.8973420580783,752,0.5021606321938489,43,Beauty,151.6746865846364,3.1994506810916845,1,0.9,69
43.32583395576679,1.0,Low,47,18-25,216,0.04128679796780897,0.3356828154932832,1183.1578144496073,312,0.2828234977547463,91,Fashion,92.82013785433558,3.858216072957401,3,0.9,207
37.08296627947764,1.0,High,81,26-35,184,0.037940454623564664,0.2396017216744632,984.9613835231952,103,0.11545054525504356,70,Home,117.5310864849542,2.4766958410287945,5,1.0,478
38.28461283345261,0.8,High,48,26-35,196,0.09810561107314386,0.16744612788508245,1428.6412981372346,795,0.5214718966051739,13,Beauty,174.99528999627935,3.840377874680228,3,1.0,423
38.091788562822956,0.8,Medium,91,36-45,211,0.08777987589103124,0.1382059545749036,1407.7784502276388,792,0.14129814912977767,11,Home,146.87440004471932,3.238432403978252,2,0.9,102
40.55259125031605,1.0,High,26,26-35,192,0.0624825693712365,0.21704633637044035,704.4480503694152,815,0.44023023691775776,56,Fashion,191.36851903908942,4.341735110305918,4,0.9,353
61.08287445056746,1.0,Low,59,60+,223,0.07223081740903206,0.41611390004641197,625.3367514397085,791,0.652849317234718,60,Home,85.40784057643356,2.9564675595559136,3,1.0,372
36.43657384645327,1.2,Medium,39,18-25,183,0.021299310390661137,0.1907834452880322,796.7427446134293,313,0.6598554520924489,34,Fashion,197.94596558681314,2.7850366314499273,3,1.0,334
41.2108824062542,0.8,Medium,33,46-60,199,0.020858957250650616,0.13744872557957455,1457.7900579534532,813,0.17796465110707557,33,Sports,169.74104621348826,3.142292468756325,5,0.9,109
57.521793596983834,0.8,High,10,60+,181,0.07966612350471225,0.2135216442883347,329.8328121670436,723,0.40068264430063316,13,Beauty,129.3843405452749,4.549364544102291,3,1.0,183
37.323656432161144,1.0,Medium,64,36-45,201,0.07210076896317684,0.06032118971982281,851.4609994997872,971,0.6205731956277045,13,Fashion,148.53920591731378,2.788139676824025,4,1.0,296
47.989798634678394,0.8,Medium,55,26-35,183,0.012406451675973838,0.28095090096187697,885.60529300246,264,0.49563273000741637,30,Sports,175.4851480203678,2.974971326487498,5,0.9,83
52.89431740741314,1.0,Medium,24,46-60,182,0.06246101950997863,0.19868607923652476,945.8457214536832,784,0.562846275022103,29,Sports,136.0601482364334,1.6303390770211017,1,0.9,357
58.39896147323068,1.0,Medium,83,60+,187,0.0923560011211445,0.19949014838434354,958.5745163529314,370,0.4499396579956372,55,Fashion,138.0937488539541,2.7067497671462575,2,1.1,287
43.613347870844855,1.2,Medium,43,60+,222,0.04366568265820537,0.4825184258893351,1224.5892926940564,839,0.28884178887937506,82,Sports,198.7194498603252,2.35247057232783,5,1.1,176
36.78133842280673,0.8,Low,36,26-35,202,0.09317154675338905,0.0740819944194906,1490.7881538462893,974,0.7683810818361405,69,Beauty,168.10483437917094,2.748011736939485,1,0.9,278
48.00723829774927,0.8,Medium,90,26-35,211,0.021328895961395818,0.47024849584129186,1483.379684154823,853,0.7999246358378069,44,Beauty,132.91130949292213,2.7884954772798767,2,0.9,265
44.59349991131959,0.8,Low,16,36-45,191,0.0654422909883193,0.30552631942463687,712.8802573115674,287,0.7989308714594571,53,Beauty,172.17629196908987,1.9237294636877387,2,0.9,134
